59.800000 0.002396 0.790806 0.790810
59.900000 0.002333 0.791211 0.791215
60.000000 0.002248 0.791657 0.791660
60.100000 0.002143 0.792134 0.792137
60.200000 0.002019 0.792630 0.792632
60.300000 0.001880 0.793135 0.793137
60.400000 0.001727 0.793638 0.793640
60.500000 0.001564 0.794128 0.794129
60.600000 0.001396 0.794593 0.794594
60.700000 0.001225 0.795022 0.795023
60.800000 0.001054 0.795404 0.795405
60.900000 0.000884 0.795728 0.795729
61.000000 0.000718 0.795986 0.795986
61.100000 0.000556 0.796170 0.796170
61.200000 0.000398 0.796275 0.796275
61.300000 0.000246 0.796300 0.796300
61.400000 0.000099 0.796247 0.796247
61.500000 -0.000041 0.796120 0.796120
61.600000 -0.000173 0.795930 0.795930
61.700000 -0.000296 0.795688 0.795688
61.800000 -0.000408 0.795408 0.795409
61.900000 -0.000508 0.795108 0.795108
62.000000 -0.000593 0.794804 0.794804
62.100000 -0.000664 0.794513 0.794513
62.200000 -0.000719 0.794250 0.794250
62.300000 -0.000760 0.794028 0.794028
62.400000 -0.000788 0.793857 0.793858
62.500000 -0.000804 0.793745 0.793746
62.600000 -0.000812 0.793695 0.793695
62.700000 -0.000815 0.793706 0.793706
62.800000 -0.000816 0.793776 0.793777
62.900000 -0.000818 0.793901 0.793902
63.000000 -0.000825 0.794074 0.794075
63.100000 -0.000837 0.794287 0.794288
63.200000 -0.000857 0.794532 0.794533
63.300000 -0.000885 0.794800 0.794800
63.400000 -0.000920 0.795081 0.795082
63.500000 -0.000959 0.795368 0.795369
63.600000 -0.001000 0.795652 0.795652
63.700000 -0.001039 0.795923 0.795924
63.800000 -0.001072 0.796175 0.796176
63.900000 -0.001095 0.796399 0.796400
64.000000 -0.001106 0.796588 0.796589
64.100000 -0.001101 0.796736 0.796737
64.200000 -0.001079 0.796836 0.796836
64.300000 -0.001039 0.796882 0.796883
64.400000 -0.000982 0.796871 0.796871
64.500000 -0.000909 0.796798 0.796799
64.600000 -0.000822 0.796662 0.796662
64.700000 -0.000723 0.796461 0.796461
64.800000 -0.000616 0.796197 0.796197
64.900000 -0.000503 0.795873 0.795873
65.000000 -0.000386 0.795494 0.795494
65.100000 -0.000269 0.795067 0.795067
65.200000 -0.000152 0.794602 0.794602
65.300000 -0.000037 0.794110 0.794110
65.400000 0.000076 0.793603 0.793603
65.500000 0.000187 0.793095 0.793095
65.600000 0.000295 0.792600 0.792600
65.700000 0.000403 0.792132 0.792132
